010006,北海道地方,北海道,,ﾎｯｶｲﾄﾞｳ,,,
131164,関東地方,東京都,豊島区,ﾄｳｷｮｳﾄ,ﾄｼﾏｸ,,
131172,関東地方,東京都,北区,ﾄｳｷｮｳﾄ,ｷﾀｸ,,
131181,関東地方,東京都,荒川区,ﾄｳｷｮｳﾄ,ｱﾗｶﾜｸ,,
131199,関東地方,東京都,板橋区,ﾄｳｷｮｳﾄ,ｲﾀﾊﾞｼｸ,,
131202,関東地方,東京都,練馬区,ﾄｳｷｮｳﾄ,ﾈﾘﾏｸ,,
131211,関東地方,東京都,足立区,ﾄｳｷｮｳﾄ,ｱﾀﾞﾁｸ,,
131229,関東地方,東京都,葛飾区,ﾄｳｷｮｳﾄ,ｶﾂｼｶｸ,,
131237,関東地方,東京都,江戸川区,ﾄｳｷｮｳﾄ,ｴﾄﾞｶﾞﾜｸ,,
132012,関東地方,東京都,八王子市,ﾄｳｷｮｳﾄ,ﾊﾁｵｳｼﾞｼ,,
132021,関東地方,東京都,立川市,ﾄｳｷｮｳﾄ,ﾀﾁｶﾜｼ,,
132039,関東地方,東京都,武蔵野市,ﾄｳｷｮｳﾄ,ﾑｻｼﾉｼ,,
132047,関東地方,東京都,三鷹市,ﾄｳｷｮｳﾄ,ﾐﾀｶｼ,,
132055,関東地方,東京都,青梅市,ﾄｳｷｮｳﾄ,ｵｳﾒｼ,,
132063,関東地方,東京都,府中市,ﾄｳｷｮｳﾄ,ﾌﾁｭｳｼ,,
132071,関東地方,東京都,昭島市,ﾄｳｷｮｳﾄ,ｱｷｼﾏｼ,,
132080,関東地方,東京都,調布市,ﾄｳｷｮｳﾄ,ﾁｮｳﾌｼ,,
132098,関東地方,東京都,町田市,ﾄｳｷｮｳﾄ,ﾏﾁﾀﾞｼ,,
132101,関東地方,東京都,小金井市,ﾄｳｷｮｳﾄ,ｺｶﾞﾈｲｼ,,
132110,関東地方,東京都,小平市,ﾄｳｷｮｳﾄ,ｺﾀﾞｲﾗｼ,,
132128,関東地方,東京都,日野市,ﾄｳｷｮｳﾄ,ﾋﾉｼ,,
132136,関東地方,東京都,東村山市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼﾑﾗﾔﾏｼ,,
132144,関東地方,東京都,国分寺市,ﾄｳｷｮｳﾄ,ｺｸﾌﾞﾝｼﾞｼ,,
132152,関東地方,東京都,国立市,ﾄｳｷｮｳﾄ,ｸﾆﾀﾁｼ,,
132187,関東地方,東京都,福生市,ﾄｳｷｮｳﾄ,ﾌｯｻｼ,,
132195,関東地方,東京都,狛江市,ﾄｳｷｮｳﾄ,ｺﾏｴｼ,,
132209,関東地方,東京都,東大和市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼﾔﾏﾄｼ,,
132217,関東地方,東京都,清瀬市,ﾄｳｷｮｳﾄ,ｷﾖｾｼ,,
132225,関東地方,東京都,東久留米市,ﾄｳｷｮｳﾄ,ﾋｶﾞｼｸﾙﾒｼ,,
132233,関東地方,東京都,武蔵村山市,ﾄｳｷｮｳﾄ,ﾑｻｼﾑﾗﾔﾏｼ,,
132241,関東地方,東京都,多摩市,ﾄｳｷｮｳﾄ,ﾀﾏｼ,,
132250,関東地方,東京都,稲城市,ﾄｳｷｮｳﾄ,ｲﾅｷﾞｼ,,
132276,関東地方,東京都,羽村市,ﾄｳｷｮｳﾄ,ﾊﾑﾗｼ,,
132284,関東地方,東京都,あきる野市,ﾄｳｷｮｳﾄ,ｱｷﾙﾉｼ,,
132292,関東地方,東京都,西東京市,ﾄｳｷｮｳﾄ,ﾆｼﾄｳｷｮｳｼ,,
133035,関東地方,東京都,瑞穂町,ﾄｳｷｮｳﾄ,ﾐｽﾞﾎﾏﾁ,,
133051,関東地方,東京都,日の出町,ﾄｳｷｮｳﾄ,ﾋﾉﾃﾞﾏﾁ,,
133078,関東地方,東京都,檜原村,ﾄｳｷｮｳﾄ,ﾋﾉﾊﾗﾑﾗ,,
133086,関東地方,東京都,奥多摩町,ﾄｳｷｮｳﾄ,ｵｸﾀﾏﾏﾁ,,
133612,関東地方,東京都,大島町,ﾄｳｷｮｳﾄ,ｵｵｼﾏﾏﾁ,,
133621,関東地方,東京都,利島村,ﾄｳｷｮｳﾄ,ﾄｼﾏﾑﾗ,,
133639,関東地方,東京都,新島村,ﾄｳｷｮｳﾄ,ﾆｲｼﾞﾏﾑﾗ,,
133647,関東地方,東京都,神津島村,ﾄｳｷｮｳﾄ,ｺｳﾂﾞｼﾏﾑﾗ,,
133817,関東地方,東京都,三宅村,ﾄｳｷｮｳﾄ,ﾐﾔｹﾑﾗ,,
133825,関東地方,東京都,御蔵島村,ﾄｳｷｮｳﾄ,ﾐｸﾗｼﾞﾏﾑﾗ,,
134015,関東地方,東京都,八丈町,ﾄｳｷｮｳﾄ,ﾊﾁｼﾞｮｳﾏﾁ,,
134023,関東地方,東京都,青ヶ島村,ﾄｳｷｮｳﾄ,ｱｵｶﾞｼﾏﾑﾗ,,
134210,関東地方,東京都,小笠原村,ﾄｳｷｮｳﾄ,ｵｶﾞｻﾜﾗﾑﾗ,,
140007,関東地方,神奈川県,,ｶﾅｶﾞﾜｹﾝ,,,
141003,関東地方,神奈川県,横浜市,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼ,,
141305,関東地方,神奈川県,川崎市,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼ,,
141500,関東地方,神奈川県,相模原市,ｶﾅｶﾞﾜｹﾝ,ｻｶﾞﾐﾊﾗｼ,,
142018,関東地方,神奈川県,横須賀市,ｶﾅｶﾞﾜｹﾝ,ﾖｺｽｶｼ,,
142034,関東地方,神奈川県,平塚市,ｶﾅｶﾞﾜｹﾝ,ﾋﾗﾂｶｼ,,
142042,関東地方,神奈川県,鎌倉市,ｶﾅｶﾞﾜｹﾝ,ｶﾏｸﾗｼ,,
142051,関東地方,神奈川県,藤沢市,ｶﾅｶﾞﾜｹﾝ,ﾌｼﾞｻﾜｼ,,
142069,関東地方,神奈川県,小田原市,ｶﾅｶﾞﾜｹﾝ,ｵﾀﾞﾜﾗｼ,,
142077,関東地方,神奈川県,茅ヶ崎市,ｶﾅｶﾞﾜｹﾝ,ﾁｶﾞｻｷｼ,,
142085,関東地方,神奈川県,逗子市,ｶﾅｶﾞﾜｹﾝ,ｽﾞｼｼ,,
142107,関東地方,神奈川県,三浦市,ｶﾅｶﾞﾜｹﾝ,ﾐｳﾗｼ,,
142115,関東地方,神奈川県,秦野市,ｶﾅｶﾞﾜｹﾝ,ﾊﾀﾞﾉｼ,,
142123,関東地方,神奈川県,厚木市,ｶﾅｶﾞﾜｹﾝ,ｱﾂｷﾞｼ,,
142131,関東地方,神奈川県,大和市,ｶﾅｶﾞﾜｹﾝ,ﾔﾏﾄｼ,,
142140,関東地方,神奈川県,伊勢原市,ｶﾅｶﾞﾜｹﾝ,ｲｾﾊﾗｼ,,
142158,関東地方,神奈川県,海老名市,ｶﾅｶﾞﾜｹﾝ,ｴﾋﾞﾅｼ,,
142166,関東地方,神奈川県,座間市,ｶﾅｶﾞﾜｹﾝ,ｻﾞﾏｼ,,
142174,関東地方,神奈川県,南足柄市,ｶﾅｶﾞﾜｹﾝ,ﾐﾅﾐｱｼｶﾞﾗｼ,,
142182,関東地方,神奈川県,綾瀬市,ｶﾅｶﾞﾜｹﾝ,ｱﾔｾｼ,,
143014,関東地方,神奈川県,葉山町,ｶﾅｶﾞﾜｹﾝ,ﾊﾔﾏﾏﾁ,,
143219,関東地方,神奈川県,寒川町,ｶﾅｶﾞﾜｹﾝ,ｻﾑｶﾜﾏﾁ,,
143413,関東地方,神奈川県,大磯町,ｶﾅｶﾞﾜｹﾝ,ｵｵｲｿﾏﾁ,,
143421,関東地方,神奈川県,二宮町,ｶﾅｶﾞﾜｹﾝ,ﾆﾉﾐﾔﾏﾁ,,
143618,関東地方,神奈川県,中井町,ｶﾅｶﾞﾜｹﾝ,ﾅｶｲﾏﾁ,,
143626,関東地方,神奈川県,大井町,ｶﾅｶﾞﾜｹﾝ,ｵｵｲﾏﾁ,,
143634,関東地方,神奈川県,松田町,ｶﾅｶﾞﾜｹﾝ,ﾏﾂﾀﾞﾏﾁ,,
143642,関東地方,神奈川県,山北町,ｶﾅｶﾞﾜｹﾝ,ﾔﾏｷﾀﾏﾁ,,
143669,関東地方,神奈川県,開成町,ｶﾅｶﾞﾜｹﾝ,ｶｲｾｲﾏﾁ,,
143821,関東地方,神奈川県,箱根町,ｶﾅｶﾞﾜｹﾝ,ﾊｺﾈﾏﾁ,,
143839,関東地方,神奈川県,真鶴町,ｶﾅｶﾞﾜｹﾝ,ﾏﾅﾂﾙﾏﾁ,,
143847,関東地方,神奈川県,湯河原町,ｶﾅｶﾞﾜｹﾝ,ﾕｶﾞﾜﾗﾏﾁ,,
144011,関東地方,神奈川県,愛川町,ｶﾅｶﾞﾜｹﾝ,ｱｲｶﾜﾏﾁ,,
144029,関東地方,神奈川県,清川村,ｶﾅｶﾞﾜｹﾝ,ｷﾖｶﾜﾑﾗ,,
150002,中部地方,新潟県,,ﾆｲｶﾞﾀｹﾝ,,,
151009,中部地方,新潟県,新潟市,ﾆｲｶﾞﾀｹﾝ,ﾆｲｶﾞﾀｼ,,
152021,中部地方,新潟県,長岡市,ﾆｲｶﾞﾀｹﾝ,ﾅｶﾞｵｶｼ,,
152048,中部地方,新潟県,三条市,ﾆｲｶﾞﾀｹﾝ,ｻﾝｼﾞｮｳｼ,,
152056,中部地方,新潟県,柏崎市,ﾆｲｶﾞﾀｹﾝ,ｶｼﾜｻﾞｷｼ,,
152064,中部地方,新潟県,新発田市,ﾆｲｶﾞﾀｹﾝ,ｼﾊﾞﾀｼ,,
152081,中部地方,新潟県,小千谷市,ﾆｲｶﾞﾀｹﾝ,ｵﾁﾞﾔｼ,,
152099,中部地方,新潟県,加茂市,ﾆｲｶﾞﾀｹﾝ,ｶﾓｼ,,
152102,中部地方,新潟県,十日町市,ﾆｲｶﾞﾀｹﾝ,ﾄｵｶﾏﾁｼ,,
152111,中部地方,新潟県,見附市,ﾆｲｶﾞﾀｹﾝ,ﾐﾂｹｼ,,
152129,中部地方,新潟県,村上市,ﾆｲｶﾞﾀｹﾝ,ﾑﾗｶﾐｼ,,
152137,中部地方,新潟県,燕市,ﾆｲｶﾞﾀｹﾝ,ﾂﾊﾞﾒｼ,,
152161,中部地方,新潟県,糸魚川市,ﾆｲｶﾞﾀｹﾝ,ｲﾄｲｶﾞﾜｼ,,
152170,中部地方,新潟県,妙高市,ﾆｲｶﾞﾀｹﾝ,ﾐｮｳｺｳｼ,,
152188,中部地方,新潟県,五泉市,ﾆｲｶﾞﾀｹﾝ,ｺﾞｾﾝｼ,,
152226,中部地方,新潟県,上越市,ﾆｲｶﾞﾀｹﾝ,ｼﾞｮｳｴﾂｼ,,
152234,中部地方,新潟県,阿賀野市,ﾆｲｶﾞﾀｹﾝ,ｱｶﾞﾉｼ,,
152242,中部地方,新潟県,佐渡市,ﾆｲｶﾞﾀｹﾝ,ｻﾄﾞｼ,,
152251,中部地方,新潟県,魚沼市,ﾆｲｶﾞﾀｹﾝ,ｳｵﾇﾏｼ,,
152269,中部地方,新潟県,南魚沼市,ﾆｲｶﾞﾀｹﾝ,ﾐﾅﾐｳｵﾇﾏｼ,,
152277,中部地方,新潟県,胎内市,ﾆｲｶﾞﾀｹﾝ,ﾀｲﾅｲｼ,,
153079,中部地方,新潟県,聖籠町,ﾆｲｶﾞﾀｹﾝ,ｾｲﾛｳﾏﾁ,,
153427,中部地方,新潟県,弥彦村,ﾆｲｶﾞﾀｹﾝ,ﾔﾋｺﾑﾗ,,
153613,中部地方,新潟県,田上町,ﾆｲｶﾞﾀｹﾝ,ﾀｶﾞﾐﾏﾁ,,
153851,中部地方,新潟県,阿賀町,ﾆｲｶﾞﾀｹﾝ,ｱｶﾞﾏﾁ,,
154059,中部地方,新潟県,出雲崎町,ﾆｲｶﾞﾀｹﾝ,ｲｽﾞﾓｻﾞｷﾏﾁ,,
154610,中部地方,新潟県,湯沢町,ﾆｲｶﾞﾀｹﾝ,ﾕｻﾞﾜﾏﾁ,,
154822,中部地方,新潟県,津南町,ﾆｲｶﾞﾀｹﾝ,ﾂﾅﾝﾏﾁ,,
155047,中部地方,新潟県,刈羽村,ﾆｲｶﾞﾀｹﾝ,ｶﾘﾜﾑﾗ,,
155811,中部地方,新潟県,関川村,ﾆｲｶﾞﾀｹﾝ,ｾｷｶﾜﾑﾗ,,
155861,中部地方,新潟県,粟島浦村,ﾆｲｶﾞﾀｹﾝ,ｱﾜｼﾏｳﾗﾑﾗ,,
160008,中部地方,富山県,,ﾄﾔﾏｹﾝ,,,
162019,中部地方,富山県,富山市,ﾄﾔﾏｹﾝ,ﾄﾔﾏｼ,,
162027,中部地方,富山県,高岡市,ﾄﾔﾏｹﾝ,ﾀｶｵｶｼ,,
162043,中部地方,富山県,魚津市,ﾄﾔﾏｹﾝ,ｳｵﾂﾞｼ,,
162051,中部地方,富山県,氷見市,ﾄﾔﾏｹﾝ,ﾋﾐｼ,,
162060,中部地方,富山県,滑川市,ﾄﾔﾏｹﾝ,ﾅﾒﾘｶﾜｼ,,
162078,中部地方,富山県,黒部市,ﾄﾔﾏｹﾝ,ｸﾛﾍﾞｼ,,
162086,中部地方,富山県,砺波市,ﾄﾔﾏｹﾝ,ﾄﾅﾐｼ,,
162094,中部地方,富山県,小矢部市,ﾄﾔﾏｹﾝ,ｵﾔﾍﾞｼ,,
162108,中部地方,富山県,南砺市,ﾄﾔﾏｹﾝ,ﾅﾝﾄｼ,,
162116,中部地方,富山県,射水市,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,,
163210,中部地方,富山県,舟橋村,ﾄﾔﾏｹﾝ,ﾌﾅﾊｼﾑﾗ,,
163228,中部地方,富山県,上市町,ﾄﾔﾏｹﾝ,ｶﾐｲﾁﾏﾁ,,
163236,中部地方,富山県,立山町,ﾄﾔﾏｹﾝ,ﾀﾃﾔﾏﾏﾁ,,
163422,中部地方,富山県,入善町,ﾄﾔﾏｹﾝ,ﾆｭｳｾﾞﾝﾏﾁ,,
163431,中部地方,富山県,朝日町,ﾄﾔﾏｹﾝ,ｱｻﾋﾏﾁ,,
170003,中部地方,石川県,,ｲｼｶﾜｹﾝ,,,
172014,中部地方,石川県,金沢市,ｲｼｶﾜｹﾝ,ｶﾅｻﾞﾜｼ,,
172022,中部地方,石川県,七尾市,ｲｼｶﾜｹﾝ,ﾅﾅｵｼ,,
172031,中部地方,石川県,小松市,ｲｼｶﾜｹﾝ,ｺﾏﾂｼ,,
172049,中部地方,石川県,輪島市,ｲｼｶﾜｹﾝ,ﾜｼﾞﾏｼ,,
172057,中部地方,石川県,珠洲市,ｲｼｶﾜｹﾝ,ｽｽﾞｼ,,
172065,中部地方,石川県,加賀市,ｲｼｶﾜｹﾝ,ｶｶﾞｼ,,
172073,中部地方,石川県,羽咋市,ｲｼｶﾜｹﾝ,ﾊｸｲｼ,,
172090,中部地方,石川県,かほく市,ｲｼｶﾜｹﾝ,ｶﾎｸｼ,,
172103,中部地方,石川県,白山市,ｲｼｶﾜｹﾝ,ﾊｸｻﾝｼ,,
172111,中部地方,石川県,能美市,ｲｼｶﾜｹﾝ,ﾉﾐｼ,,
172120,中部地方,石川県,野々市市,ｲｼｶﾜｹﾝ,ﾉﾉｲﾁｼ,,
173240,中部地方,石川県,川北町,ｲｼｶﾜｹﾝ,ｶﾜｷﾀﾏﾁ,,
173614,中部地方,石川県,津幡町,ｲｼｶﾜｹﾝ,ﾂﾊﾞﾀﾏﾁ,,
173657,中部地方,石川県,内灘町,ｲｼｶﾜｹﾝ,ｳﾁﾅﾀﾞﾏﾁ,,
173843,中部地方,石川県,志賀町,ｲｼｶﾜｹﾝ,ｼｶﾏﾁ,,
173860,中部地方,石川県,宝達志水町,ｲｼｶﾜｹﾝ,ﾎｳﾀﾞﾂｼﾐｽﾞﾁｮｳ,,
174076,中部地方,石川県,中能登町,ｲｼｶﾜｹﾝ,ﾅｶﾉﾄﾏﾁ,,
174611,中部地方,石川県,穴水町,ｲｼｶﾜｹﾝ,ｱﾅﾐｽﾞﾏﾁ,,
174637,中部地方,石川県,能登町,ｲｼｶﾜｹﾝ,ﾉﾄﾁｮｳ,,
180009,中部地方,福井県,,ﾌｸｲｹﾝ,,,
182010,中部地方,福井県,福井市,ﾌｸｲｹﾝ,ﾌｸｲｼ,,
182028,中部地方,福井県,敦賀市,ﾌｸｲｹﾝ,ﾂﾙｶﾞｼ,,
182044,中部地方,福井県,小浜市,ﾌｸｲｹﾝ,ｵﾊﾞﾏｼ,,
182052,中部地方,福井県,大野市,ﾌｸｲｹﾝ,ｵｵﾉｼ,,
182061,中部地方,福井県,勝山市,ﾌｸｲｹﾝ,ｶﾂﾔﾏｼ,,
182079,中部地方,福井県,鯖江市,ﾌｸｲｹﾝ,ｻﾊﾞｴｼ,,
182087,中部地方,福井県,あわら市,ﾌｸｲｹﾝ,ｱﾜﾗｼ,,
182095,中部地方,福井県,越前市,ﾌｸｲｹﾝ,ｴﾁｾﾞﾝｼ,,
182109,中部地方,福井県,坂井市,ﾌｸｲｹﾝ,ｻｶｲｼ,,
183229,中部地方,福井県,永平寺町,ﾌｸｲｹﾝ,ｴｲﾍｲｼﾞﾁｮｳ,,
183822,中部地方,福井県,池田町,ﾌｸｲｹﾝ,ｲｹﾀﾞﾁｮｳ,,
184047,中部地方,福井県,南越前町,ﾌｸｲｹﾝ,ﾐﾅﾐｴﾁｾﾞﾝﾁｮｳ,,
184233,中部地方,福井県,越前町,ﾌｸｲｹﾝ,ｴﾁｾﾞﾝﾁｮｳ,,
184420,中部地方,福井県,美浜町,ﾌｸｲｹﾝ,ﾐﾊﾏﾁｮｳ,,
184811,中部地方,福井県,高浜町,ﾌｸｲｹﾝ,ﾀｶﾊﾏﾁｮｳ,,
184837,中部地方,福井県,おおい町,ﾌｸｲｹﾝ,ｵｵｲﾁｮｳ,,
185019,中部地方,福井県,若狭町,ﾌｸｲｹﾝ,ﾜｶｻﾁｮｳ,,
190004,中部地方,山梨県,,ﾔﾏﾅｼｹﾝ,,,
192015,中部地方,山梨県,甲府市,ﾔﾏﾅｼｹﾝ,ｺｳﾌｼ,,
192023,中部地方,山梨県,富士吉田市,ﾔﾏﾅｼｹﾝ,ﾌｼﾞﾖｼﾀﾞｼ,,
192040,中部地方,山梨県,都留市,ﾔﾏﾅｼｹﾝ,ﾂﾙｼ,,
192058,中部地方,山梨県,山梨市,ﾔﾏﾅｼｹﾝ,ﾔﾏﾅｼｼ,,
192066,中部地方,山梨県,大月市,ﾔﾏﾅｼｹﾝ,ｵｵﾂｷｼ,,
192074,中部地方,山梨県,韮崎市,ﾔﾏﾅｼｹﾝ,ﾆﾗｻｷｼ,,
192082,中部地方,山梨県,南アルプス市,ﾔﾏﾅｼｹﾝ,ﾐﾅﾐｱﾙﾌﾟｽｼ,,
192091,中部地方,山梨県,北杜市,ﾔﾏﾅｼｹﾝ,ﾎｸﾄｼ,,
192104,中部地方,山梨県,甲斐市,ﾔﾏﾅｼｹﾝ,ｶｲｼ,,
192112,中部地方,山梨県,笛吹市,ﾔﾏﾅｼｹﾝ,ﾌｴﾌｷｼ,,
192121,中部地方,山梨県,上野原市,ﾔﾏﾅｼｹﾝ,ｳｴﾉﾊﾗｼ,,
192139,中部地方,山梨県,甲州市,ﾔﾏﾅｼｹﾝ,ｺｳｼｭｳｼ,,
192147,中部地方,山梨県,中央市,ﾔﾏﾅｼｹﾝ,ﾁｭｳｵｳｼ,,
193461,中部地方,山梨県,市川三郷町,ﾔﾏﾅｼｹﾝ,ｲﾁｶﾜﾐｻﾄﾁｮｳ,,
193640,中部地方,山梨県,早川町,ﾔﾏﾅｼｹﾝ,ﾊﾔｶﾜﾁｮｳ,,
193658,中部地方,山梨県,身延町,ﾔﾏﾅｼｹﾝ,ﾐﾉﾌﾞﾁｮｳ,,
193666,中部地方,山梨県,南部町,ﾔﾏﾅｼｹﾝ,ﾅﾝﾌﾞﾁｮｳ,,
193682,中部地方,山梨県,富士川町,ﾔﾏﾅｼｹﾝ,ﾌｼﾞｶﾜﾁｮｳ,,
193844,中部地方,山梨県,昭和町,ﾔﾏﾅｼｹﾝ,ｼｮｳﾜﾁｮｳ,,
194221,中部地方,山梨県,道志村,ﾔﾏﾅｼｹﾝ,ﾄﾞｳｼﾑﾗ,,
194239,中部地方,山梨県,西桂町,ﾔﾏﾅｼｹﾝ,ﾆｼｶﾂﾗﾁｮｳ,,
194247,中部地方,山梨県,忍野村,ﾔﾏﾅｼｹﾝ,ｵｼﾉﾑﾗ,,
194255,中部地方,山梨県,山中湖村,ﾔﾏﾅｼｹﾝ,ﾔﾏﾅｶｺﾑﾗ,,
194298,中部地方,山梨県,鳴沢村,ﾔﾏﾅｼｹﾝ,ﾅﾙｻﾜﾑﾗ,,
194301,中部地方,山梨県,富士河口湖町,ﾔﾏﾅｼｹﾝ,ﾌｼﾞｶﾜｸﾞﾁｺﾏﾁ,,
194425,中部地方,山梨県,小菅村,ﾔﾏﾅｼｹﾝ,ｺｽｹﾞﾑﾗ,,
194433,中部地方,山梨県,丹波山村,ﾔﾏﾅｼｹﾝ,ﾀﾊﾞﾔﾏﾑﾗ,,
200000,中部地方,長野県,,ﾅｶﾞﾉｹﾝ,,,
202011,中部地方,長野県,長野市,ﾅｶﾞﾉｹﾝ,ﾅｶﾞﾉｼ,,
202029,中部地方,長野県,松本市,ﾅｶﾞﾉｹﾝ,ﾏﾂﾓﾄｼ,,
202037,中部地方,長野県,上田市,ﾅｶﾞﾉｹﾝ,ｳｴﾀﾞｼ,,
202045,中部地方,長野県,岡谷市,ﾅｶﾞﾉｹﾝ,ｵｶﾔｼ,,
202053,中部地方,長野県,飯田市,ﾅｶﾞﾉｹﾝ,ｲｲﾀﾞｼ,,
202061,中部地方,長野県,諏訪市,ﾅｶﾞﾉｹﾝ,ｽﾜｼ,,
202070,中部地方,長野県,須坂市,ﾅｶﾞﾉｹﾝ,ｽｻﾞｶｼ,,
202088,中部地方,長野県,小諸市,ﾅｶﾞﾉｹﾝ,ｺﾓﾛｼ,,
202096,中部地方,長野県,伊那市,ﾅｶﾞﾉｹﾝ,ｲﾅｼ,,
202100,中部地方,長野県,駒ヶ根市,ﾅｶﾞﾉｹﾝ,ｺﾏｶﾞﾈｼ,,
202118,中部地方,長野県,中野市,ﾅｶﾞﾉｹﾝ,ﾅｶﾉｼ,,
202126,中部地方,長野県,大町市,ﾅｶﾞﾉｹﾝ,ｵｵﾏﾁｼ,,
202134,中部地方,長野県,飯山市,ﾅｶﾞﾉｹﾝ,ｲｲﾔﾏｼ,,
202142,中部地方,長野県,茅野市,ﾅｶﾞﾉｹﾝ,ﾁﾉｼ,,
202151,中部地方,長野県,塩尻市,ﾅｶﾞﾉｹﾝ,ｼｵｼﾞﾘｼ,,
202177,中部地方,長野県,佐久市,ﾅｶﾞﾉｹﾝ,ｻｸｼ,,
202185,中部地方,長野県,千曲市,ﾅｶﾞﾉｹﾝ,ﾁｸﾏｼ,,
202193,中部地方,長野県,東御市,ﾅｶﾞﾉｹﾝ,ﾄｳﾐｼ,,
202207,中部地方,長野県,安曇野市,ﾅｶﾞﾉｹﾝ,ｱﾂﾞﾐﾉｼ,,
203033,中部地方,長野県,小海町,ﾅｶﾞﾉｹﾝ,ｺｳﾐﾏﾁ,,
203041,中部地方,長野県,川上村,ﾅｶﾞﾉｹﾝ,ｶﾜｶﾐﾑﾗ,,
203050,中部地方,長野県,南牧村,ﾅｶﾞﾉｹﾝ,ﾐﾅﾐﾏｷﾑﾗ,,
203068,中部地方,長野県,南相木村,ﾅｶﾞﾉｹﾝ,ﾐﾅﾐｱｲｷﾑﾗ,,
203076,中部地方,長野県,北相木村,ﾅｶﾞﾉｹﾝ,ｷﾀｱｲｷﾑﾗ,,
203092,中部地方,長野県,佐久穂町,ﾅｶﾞﾉｹﾝ,ｻｸﾎﾏﾁ,,
203211,中部地方,長野県,軽井沢町,ﾅｶﾞﾉｹﾝ,ｶﾙｲｻﾞﾜﾏﾁ,,
203238,中部地方,長野県,御代田町,ﾅｶﾞﾉｹﾝ,ﾐﾖﾀﾏﾁ,,
203246,中部地方,長野県,立科町,ﾅｶﾞﾉｹﾝ,ﾀﾃｼﾅﾏﾁ,,
203491,中部地方,長野県,青木村,ﾅｶﾞﾉｹﾝ,ｱｵｷﾑﾗ,,
203505,中部地方,長野県,長和町,ﾅｶﾞﾉｹﾝ,ﾅｶﾞﾜﾏﾁ,,
